assay,cellType,dataSubtype,dataType,diagnosis,individualID,organ,platform,sex,species,specimenID,tissue,experimentalCondition,experimentalTimePoint,genePerturbationTechnology,genePerturbationType,genePerturbed,modelSystem,timePointUnit,transplantationDonorSpecies,transplantationDonorTissue,transplantationRecipientTissue,transplantationType,compoundDoseUnit,compoundName,drugScreenType,secondCompoundName,consortium,fileFormat,fundingAgency,resourceType,libraryPrep,readLength,readPairOrientation,readStrandOrigin,runType,nf1Genotype,nf2Genotype,study,id,name,createdOn,createdBy,etag,type,currentVersion,parentId,benefactorId,projectId,modifiedOn,modifiedBy,dataFileHandleId,studyId,studyName,readPair,tumorType,path
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226503,NF_Set7_0100_19Aug2015.RAW,1473722933005,3345394,0312c133-33f6-4dd9-b337-6be98e668390,file,1,syn7225549,syn4984617,syn4984604,1651536248804,3434950,13122557,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set7_0100_19Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226504,NF_Set7_0150_19Aug2015.RAW,1473722996828,3345394,fb5e4cf5-6054-4081-8d0e-bf304367ed87,file,1,syn7225549,syn4984617,syn4984604,1651536249032,3434950,13122558,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set7_0150_19Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226505,NF_Set7_0200_19Aug2015.RAW,1473723096857,3345394,7fcfce77-5342-4865-9c09-1cd3036de118,file,1,syn7225549,syn4984617,syn4984604,1651536249244,3434950,13122566,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set7_0200_19Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226506,NF_Set7_0250_19Aug2015.RAW,1473723192567,3345394,e9b7fdea-502f-45eb-805d-57a28827e712,file,1,syn7225549,syn4984617,syn4984604,1651536249460,3434950,13122571,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set7_0250_19Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226507,NF_Set7_0300_19Aug2015.RAW,1473723288828,3345394,39672565-da65-41a1-920f-0794140accb1,file,1,syn7225549,syn4984617,syn4984604,1651536249678,3434950,13122572,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set7_0300_19Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226508,NF_Set7_0500_19Aug2015.RAW,1473723381872,3345394,e425286d-ef83-42b9-88c1-769b524f3309,file,1,syn7225549,syn4984617,syn4984604,1651536249894,3434950,13122573,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set7_0500_19Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226509,NF_Set7_0750_19Aug2015.RAW,1473723459979,3345394,06f5d326-d8c7-4d9b-b82d-bad5efecc6c8,file,1,syn7225549,syn4984617,syn4984604,1651536250126,3434950,13122574,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set7_0750_19Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226510,NF_Set7_1000_19Aug2015.RAW,1473723519449,3345394,ce0daca5-c742-40b9-92fe-59599f7ffd4e,file,1,syn7225549,syn4984617,syn4984604,1651536250336,3434950,13122575,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set7_1000_19Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226512,NF_Set8_0025_20Aug2015.RAW,1473723751416,3345394,26dfe0ea-6cd9-4ef4-a30c-20117a6cb719,file,1,syn7225549,syn4984617,syn4984604,1651536250563,3434950,13122582,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set8_0025_20Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226513,NF_Set8_0050_20Aug2015.RAW,1473723826747,3345394,81d9ae55-1136-49dd-9792-9c8097e16de9,file,1,syn7225549,syn4984617,syn4984604,1651536250772,3434950,13122585,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set8_0050_20Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226517,NF_Set8_0075_20Aug2015.RAW,1473723895052,3345394,688c3853-1abd-4c71-9a61-ff49d73a906c,file,1,syn7225549,syn4984617,syn4984604,1651536250976,3434950,13122591,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set8_0075_20Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226518,NF_Set8_0100_20Aug2015.RAW,1473723957102,3345394,0d762017-13a3-49dd-92d3-1f7406562a03,file,1,syn7225549,syn4984617,syn4984604,1651536251190,3434950,13122594,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set8_0100_20Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226521,NF_Set8_0150_20Aug2015.RAW,1473724047479,3345394,d1926aea-07b1-444d-9ea7-cdd2acfdb323,file,1,syn7225549,syn4984617,syn4984604,1651536251394,3434950,13122597,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set8_0150_20Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226522,NF_Set8_0200_20Aug2015.RAW,1473724112565,3345394,cada0607-14fa-41bb-bfd8-8435acf53da8,file,1,syn7225549,syn4984617,syn4984604,1651536251601,3434950,13122598,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set8_0200_20Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226523,NF_Set8_0250_20Aug2015.RAW,1473724183257,3345394,dad635c0-1c12-4a0c-a6ef-c302e228c94f,file,1,syn7225549,syn4984617,syn4984604,1651536251829,3434950,13122599,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set8_0250_20Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226524,NF_Set8_0300_20Aug2015.RAW,1473724278327,3345394,235fe18b-a23a-478d-80c6-044745bd910f,file,1,syn7225549,syn4984617,syn4984604,1651536252037,3434950,13122600,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set8_0300_20Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226525,NF_Set8_0500_20Aug2015.RAW,1473724350310,3345394,f9163adb-c2b5-4199-9c4f-e8489670f0ca,file,1,syn7225549,syn4984617,syn4984604,1651536252244,3434950,13122607,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set8_0500_20Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226526,NF_Set8_0750_20Aug2015.RAW,1473724416230,3345394,0a27e739-3d8b-40fc-8e73-a30060e97efe,file,1,syn7225549,syn4984617,syn4984604,1651536252471,3434950,13122608,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set8_0750_20Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7226527,NF_Set8_1000_20Aug2015.RAW,1473724482387,3345394,7219e006-4dfe-4741-b5ce-626822ea64da,file,1,syn7225549,syn4984617,syn4984604,1651536252681,3434950,13122609,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set8_1000_20Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228104,NF_Set9_0025_21Aug2015.RAW,1473770261874,3345394,63cff8d8-0194-47d9-a306-33d87d54c716,file,1,syn7225549,syn4984617,syn4984604,1651536252897,3434950,13129440,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set9_0025_21Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228105,NF_Set9_0050_21Aug2015.RAW,1473770329894,3345394,2e46e656-cc5c-4ce9-ae31-96128ab91bc1,file,1,syn7225549,syn4984617,syn4984604,1651536253124,3434950,13129441,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set9_0050_21Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228107,NF_Set9_0075_21Aug2015.RAW,1473770393458,3345394,8570aaa2-92af-40bc-864e-ce6805dc1623,file,1,syn7225549,syn4984617,syn4984604,1651536253327,3434950,13129442,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set9_0075_21Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228108,NF_Set9_0100_21Aug2015.RAW,1473770455869,3345394,292d756f-2318-4e0d-8360-0df7378469f1,file,1,syn7225549,syn4984617,syn4984604,1651536253536,3434950,13129449,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set9_0100_21Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228110,NF_Set9_0150_21Aug2015.RAW,1473770518925,3345394,07852338-0368-41b9-91bd-0c8bf56a53f7,file,1,syn7225549,syn4984617,syn4984604,1651536253749,3434950,13129452,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set9_0150_21Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228111,NF_Set9_0200_21Aug2015.RAW,1473770583334,3345394,46ccb04e-d946-4173-aeaa-db5ecec31705,file,1,syn7225549,syn4984617,syn4984604,1651536253962,3434950,13129453,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set9_0200_21Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228112,NF_Set9_0250_21Aug2015.RAW,1473770650133,3345394,02ce105f-7efa-4be3-ad77-de4ddbf1840a,file,1,syn7225549,syn4984617,syn4984604,1651536254177,3434950,13129454,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set9_0250_21Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228113,NF_Set9_0300_21Aug2015.RAW,1473770711619,3345394,22fd5a58-864f-47cd-abef-f9525c480213,file,1,syn7225549,syn4984617,syn4984604,1651536254397,3434950,13129455,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set9_0300_21Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228117,NF_Set9_0500_21Aug2015.RAW,1473770773709,3345394,166a09b1-f527-4d33-b9c3-6b97e09e1233,file,1,syn7225549,syn4984617,syn4984604,1651536254610,3434950,13129461,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set9_0500_21Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228118,NF_Set9_0750_21Aug2015.RAW,1473770835459,3345394,7dac83ae-e5c6-4576-909d-f073f56c895f,file,1,syn7225549,syn4984617,syn4984604,1651536254826,3434950,13129465,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set9_0750_21Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228122,NF_Set9_1000_21Aug2015.RAW,1473770905693,3345394,55813d26-b4ef-407d-9cfa-9c376fb09aac,file,1,syn7225549,syn4984617,syn4984604,1651536255025,3434950,13129466,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set9_1000_21Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228123,NF_Set10_0025_22Aug2015.RAW,1473771032184,3345394,b5682679-e660-4514-a156-70d265c33d03,file,1,syn7225549,syn4984617,syn4984604,1651536255255,3434950,13129467,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set10_0025_22Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228124,NF_Set10_0050_22Aug2015.RAW,1473771104296,3345394,af44a79b-e68c-4481-b166-a1769240d2af,file,1,syn7225549,syn4984617,syn4984604,1651536255474,3434950,13129474,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set10_0050_22Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228125,NF_Set10_0075_22Aug2015.RAW,1473771171280,3345394,760d4eb3-17bb-48a0-89f9-1f4993e6dfaf,file,1,syn7225549,syn4984617,syn4984604,1651536255684,3434950,13129475,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set10_0075_22Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228126,NF_Set10_0100_22Aug2015.RAW,1473771234094,3345394,093fa826-e407-4dfa-b61f-015c44f41e37,file,1,syn7225549,syn4984617,syn4984604,1651536255895,3434950,13129476,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set10_0100_22Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228127,NF_Set10_0150_22Aug2015.RAW,1473771296974,3345394,8afe7688-614f-4890-9e3e-d7341f163cde,file,1,syn7225549,syn4984617,syn4984604,1651536256116,3434950,13129477,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set10_0150_22Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228128,NF_Set10_0200_22Aug2015.RAW,1473771366304,3345394,c24b0711-a044-4b51-b48e-6fe449ee8b66,file,1,syn7225549,syn4984617,syn4984604,1651536256322,3434950,13129478,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set10_0200_22Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228129,NF_Set10_0250_22Aug2015.RAW,1473771432592,3345394,81c250a5-f8ee-43ee-b447-3e430606b0d7,file,1,syn7225549,syn4984617,syn4984604,1651536256546,3434950,13129479,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set10_0250_22Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228130,NF_Set10_0300_22Aug2015.RAW,1473771503369,3345394,097dfa46-c7a3-46da-a85f-0d944039532a,file,1,syn7225549,syn4984617,syn4984604,1651536256759,3434950,13129480,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set10_0300_22Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228131,NF_Set10_0500_22Aug2015.RAW,1473771580789,3345394,0ae8070f-901b-40d2-9b85-9b0592c6e559,file,1,syn7225549,syn4984617,syn4984604,1651536256989,3434950,13129481,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set10_0500_22Aug2015.RAW
